domain,url,has_csp,has_reporting_csp,has_meta_csp,has_html,csp
"zhihu.com","https://www.zhihu.com/signin?next=%2F",True,False,False,True,"default-src * blob:; img-src * data: blob: resource: t.captcha.qq.com *.dun.163yun.com *.dun.163.com *.126.net *.nosdn.127.net nos.netease.com; connect-src * wss: blob: resource:; frame-src 'self' *.zhihu.com mailto: tel: weixin: *.vzuu.com mo.m.taobao.com getpocket.com note.youdao.com safari-extension://com.evernote.safari.clipper-Q79WDW8YH9 mtt: zhihujs: captcha.guard.qcloud.com pos.baidu.com dup.baidustatic.com openapi.baidu.com wappass.baidu.com passport.baidu.com *.cme.qcloud.com vs-cdn.tencent-cloud.com t.captcha.qq.com *.dun.163yun.com *.dun.163.com *.126.net *.nosdn.127.net nos.netease.com; script-src 'self' blob: *.zhihu.com g.alicdn.com qzonestyle.gtimg.cn res.wx.qq.com open.mobile.qq.com 'unsafe-eval' unpkg.zhimg.com unicom.zhimg.com resource: captcha.gtimg.com captcha.guard.qcloud.com pagead2.googlesyndication.com cpro.baidustatic.com pos.baidu.com dup.baidustatic.com i.hao61.net jsapi.qq.com 'nonce-bb824910-4850-4db1-b0a3-e9592298bc1e' hm.baidu.com zz.bdstatic.com b.bdstatic.com imgcache.qq.com vs-cdn.tencent-cloud.com www.mangren.com www.yunmd.net zhihu.govwza.cn gw.alipayobjects.com ssl.captcha.qq.com t.captcha.qq.com *.dun.163yun.com *.dun.163.com *.126.net *.nosdn.127.net nos.netease.com; style-src 'self' 'unsafe-inline' *.zhihu.com unicom.zhimg.com resource: captcha.gtimg.com www.mangren.com ssl.captcha.qq.com t.captcha.qq.com *.dun.163yun.com *.dun.163.com *.126.net *.nosdn.127.net nos.netease.com; frame-ancestors *.zhihu.com"
"soundcloud.com","https://soundcloud.com/",False,False,False,True,None
"discordapp.com","https://discord.com/",True,False,False,True,"default-src 'self'; script-src 'self' 'unsafe-inline' 'nonce-MTc5LDU2LDE0NCwxNzAsMjM5LDE1MywxNCw3MA==' https://discord.com https://www.googletagmanager.com https://connect.facebook.net https://www.google-analytics.com https://ssl.google-analytics.com https://www.gstatic.com/recaptcha/ https://www.google.com/recaptcha/ https://recaptcha.net/recaptcha/ https://hcaptcha.com https://*.hcaptcha.com https://s.ytimg.com/yts/jsbin/ https://www.youtube.com https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location; style-src 'self' 'unsafe-inline' https://fonts.googleapis.com https://*.hcaptcha.com https://hcaptcha.com; img-src 'self' https://www.google-analytics.com https://www.googletagmanager.com https://www.facebook.com https://cdn.discordapp.com https://hackerone-api.discord.workers.dev/user-avatars/ https://safety.discord.com https://discordmoderatoracademy.zendesk.com; font-src 'self' https://fonts.gstatic.com; connect-src 'self' https://discordapp.com https://discord.com https://connect.facebook.net https://api.greenhouse.io https://api.github.com https://sentry.io https://www.google-analytics.com https://hackerone-api.discord.workers.dev https://*.hcaptcha.com https://hcaptcha.com ws://127.0.0.1:* http://127.0.0.1:*; media-src 'self' https://cdn.discordapp.com/assets/; frame-src https://discordapp.com/domain-migration https://www.google.com/recaptcha/ https://recaptcha.net/recaptcha/ https://*.hcaptcha.com https://hcaptcha.com https://www.youtube.com/embed/ https://hackerone.com/631fba12-9388-43c3-8b48-348f11a883c0/ https://10851314.fls.doubleclick.net/;"
"jianshu.com","https://www.jianshu.com/",False,False,False,True,None
"daum.net","https://www.daum.net/",False,False,False,True,None
"medium.com","https://medium.com/",True,False,False,True,"frame-ancestors 'self' https://medium.com"
"nytimes.com","https://www.nytimes.com/",True,False,True,True,"upgrade-insecure-requests; default-src data: 'unsafe-inline' 'unsafe-eval' https:; script-src data: 'unsafe-inline' 'unsafe-eval' https: blob:; style-src data: 'unsafe-inline' https:; img-src data: https: blob:; font-src data: https:; connect-src https: wss: blob:; media-src data: https: blob:; object-src https:; child-src https: data: blob:; form-action https:; report-uri https://csp.nytimes.com/report;"
"google.co.uk","https://www.google.co.uk/",False,False,False,True,None
"stackexchange.com","https://stackexchange.com/",True,False,False,True,"upgrade-insecure-requests; frame-ancestors 'self' https://stackexchange.com"
"popads.net","https://www.popads.net/",False,False,False,True,None
"mediafire.com","https://www.mediafire.com/",True,False,False,True,"frame-ancestors *.mediafire.com"
"indeed.com","https://se.indeed.com?r=us",True,False,False,True,"upgrade-insecure-requests; object-src 'none'; form-action 'self' *.indeed.com  https://go.indeedassessments.com/ https://take.indeedassessments.com/; frame-src 'self' *.indeed.com  https://accounts.google.com/ https://smartlock.google.com/ https://www.google.com/recaptcha/ hcaptcha.com *.hcaptcha.com https://www.youtube.com/embed/; frame-ancestors 'self' *.indeed.com  ; img-src 'self' *.indeed.com  data: d13w2n5a9i6r56.cloudfront.net d3hbwax96mbv6t.cloudfront.net d12632ofg6v5f7.cloudfront.net d2q79iu7y748jz.cloudfront.net d3s4xzh46vzktb.cloudfront.net creative.statics.indeed.com d1ymdoy4af119w.cloudfront.net d3fw5vlhllyvee.cloudfront.net d3nbup7htlluyi.cloudfront.net d23zm5r1n38khq.cloudfront.net d314bftfgh5fa0.cloudfront.net https://indeed-labs-jp-baito.s3.amazonaws.com https://res.cloudinary.com www.google-analytics.com https://www.google.com/ads https://www.facebook.com/tr/ https://sb.scorecardresearch.com https://stats.g.doubleclick.net https://*.tvpixel.com/* https://*.optimizely.com/* https://d.turn.com/* https://idsync.rlcdn.com/* https://pt.ispot.tv https://ad.doubleclick.net/ddm/ https://d.hodes.com https://bs.serving-sys.com https://i.ytimg.com/; default-src 'self' 'unsafe-inline' data: *.indeed.com  d3fw5vlhllyvee.cloudfront.net d3fw5vlhllyvee.cloudfront.net https://smartlock.google.com/ https://d13w2n5a9i6r56.cloudfront.net/ https://accounts.google.com/ https://cdn.ravenjs.com/3.14.2/raven.min.js d3hbwax96mbv6t.cloudfront.net d12632ofg6v5f7.cloudfront.net d2q79iu7y748jz.cloudfront.net d3s4xzh46vzktb.cloudfront.net creative.statics.indeed.com d1ymdoy4af119w.cloudfront.net d3fw5vlhllyvee.cloudfront.net d314bftfgh5fa0.cloudfront.net www.google-analytics.com https://www.facebook.com/tr/ https://sb.scorecardresearch.com https://connect.facebook.net *.serving-sys.com maps.googleapis.com csi.gstatic.com https://ad.doubleclick.net/ddm/ https://www.google.com/recaptcha/ hcaptcha.com *.hcaptcha.com https://www.gstatic.com https://www.youtube.com https://pp.d2-apps.net/v1/impressions/log dpuk71x9wlmkf.cloudfront.net https://privacyportal.onetrust.com https://stats.g.doubleclick.net https://d3fw5vlhllyvee.cloudfront.net/frontend-sentry-bundle/v1.1.2/js/sentry.js https://apis.google.com/js/platform.js https://app-sj07.marketo.com/js/forms2/js/forms2.min.js https://browser.sentry-cdn.com/4.3.3/bundle.min.js https://browser.sentry-cdn.com/4.4.2/bundle.min.js https://*.tvpixel.com/* https://*.optimizely.com/* https://cdn.optimizely.com/js/10668710116.js https://munchkin.marketo.net/munchkin.js https://www.google-analytics.com/analytics.js https://www.google-analytics.com/plugins/ua/linkid.js https://fonts.gstatic.com/ https://fonts.googleapis.com/ https://pxl.indeed.com/* https://match.prod.bidr.io/cookie-sync/indeed https://rs.fullstory.com/rec/ https://d2k1bn3ko1qk4.cloudfront.net https://itad.indeed.com/* https://pres.indeed.com/* https://d.hodes.com https://bs.serving-sys.com;"
"researchgate.net","https://www.researchgate.net/",False,False,False,True,None
"wetransfer.com","https://wetransfer.com/",False,False,False,True,None
"sindonews.com","https://www.sindonews.com/",False,False,False,True,None
"vimeo.com","https://vimeo.com/",False,False,False,True,None
"hotstar.com","https://www.hotstar.com/in",False,False,False,True,None
"uol.com.br","https://www.uol.com.br/",True,False,False,True,"frame-ancestors 'self' *.intranet *.uolinc.com;"
"trello.com","https://trello.com/",False,False,False,True,None
"google.com.mx","https://www.google.com.mx/",False,False,False,True,None
"w3schools.com","https://www.w3schools.com:443/",True,False,False,True,"frame-ancestors 'self' https://mycourses.w3schools.com;"
"chaturbate.com","https://chaturbate.com/",True,False,False,True,"default-src 'self';  script-src 'self' 'unsafe-inline' 'unsafe-eval' https://*.mmcdn.com https://*.highwebmedia.com https://*.chaturbate.com https://chaturbate.com https://ajax.googleapis.com https://js-agent.newrelic.com https://cdnjs.cloudflare.com https://www.google-analytics.com https://www.google.com/recaptcha/ https://www.google.com/cv/ https://www.gstatic.com/recaptcha/ https://www.gstatic.com/cv/ https://www.gstatic.com/eureka/ https://www.gstatic.com/cast/ https://*.nr-data.net https://certify-js.alexametrics.com https://player.vimeo.com/api/player.js;  style-src 'self' data: 'unsafe-inline' https://*.highwebmedia.com https://cdnjs.cloudflare.com https://fonts.googleapis.com ;  img-src 'self' data: https://*.mmcdn.com https://*.highwebmedia.com https://*.stream.highwebmedia.com https://*.chaturbate.com https://chaturbate.com https://www.google-analytics.com https://static-pub.highwebmedia.com https://s3pv.highwebmedia.com https://cbphotovideo.s3.amazonaws.com https://cbphotovideo-eu.s3.amazonaws.com https://static-pub.highwebmedia.com.s3.amazonaws.com https://wowdvr.s3.amazonaws.com https://cbvideoupload.s3.amazonaws.com https://cdnjs.cloudflare.com https://www.gstatic.com https://*.nr-data.net https://certify.alexametrics.com https://stats.g.doubleclick.net https://cbgames.s3.amazonaws.com https://player.vimeo.com;  font-src 'self' data: https://*.mmcdn.com https://*.highwebmedia.com https://cdnjs.cloudflare.com https://fonts.gstatic.com ;  connect-src 'self' blob: blob https://*.mmcdn.com wss://*.mmcdn.com wss://*.mmcdn.com:8443 https://*.highwebmedia.com wss://*.highwebmedia.com wss://*.highwebmedia.com:8443 https://*.nr-data.net https://*.chaturbate.com https://chaturbate.com https://www.google-analytics.com https://cbvideoupload.s3-accelerate.amazonaws.com https://stats.g.doubleclick.net https://internet-up.ably-realtime.com https://static-pub.highwebmedia.com https://s3pv.highwebmedia.com https://cbphotovideo.s3.amazonaws.com https://cbphotovideo-eu.s3.amazonaws.com https://static-pub.highwebmedia.com.s3.amazonaws.com https://wowdvr.s3.amazonaws.com https://cbvideoupload.s3.amazonaws.com ;  media-src 'self' https://*.mmcdn.com https://*.highwebmedia.com https://*.chaturbate.com https://chaturbate.com mediasource: blob: data: https://static-pub.highwebmedia.com https://s3pv.highwebmedia.com https://cbphotovideo.s3.amazonaws.com https://cbphotovideo-eu.s3.amazonaws.com https://static-pub.highwebmedia.com.s3.amazonaws.com https://wowdvr.s3.amazonaws.com https://cbvideoupload.s3.amazonaws.com;  object-src 'self' https://*.mmcdn.com https://*.highwebmedia.com https://download.macromedia.com https://static-pub.highwebmedia.com https://s3pv.highwebmedia.com https://cbphotovideo.s3.amazonaws.com https://cbphotovideo-eu.s3.amazonaws.com https://static-pub.highwebmedia.com.s3.amazonaws.com https://wowdvr.s3.amazonaws.com https://cbvideoupload.s3.amazonaws.com ;  frame-src 'self' https://*.mmcdn.com https://*.chaturbate.com https://chaturbate.com https://*.highwebmedia.com https://adserver.exoticads.com https://www.google.com/recaptcha/ https://*.wnu.com https://wnu.com https://checkout.2000charge.com https://www.sofort.com https://*.girogate.de https://player.vimeo.com;  child-src 'self' blob: blob ;  worker-src 'self' blob: blob ;  form-action 'self' https://*.chaturbate.com https://chaturbate.com https://*.stream.highwebmedia.com https://www.coinpayments.net https://*.wnu.com https://wnu.com https://devportal.cb.dev https://*.web.amer-1.jumio.ai ;  manifest-src 'self' https://*.mmcdn.com https://*.highwebmedia.com ;  report-uri https://report-uri.mmcdn.com/r/t/csp/enforce;"
"zoom.us","https://zoom.us/",True,False,False,True,"upgrade-insecure-requests; default-src https://*.zoom.us https://zoom.us blob: 'self'; img-src https: about: blob: data: 'self'; style-src https: safari-extension: chrome-extension: 'unsafe-inline' data: 'self'; font-src https: safari-extension: chrome-extension: blob: data: 'self'; connect-src * about: blob: data: 'self'; media-src * rtmp: blob: data: 'self'; frame-src https: ms-appx-web: zoommtg: zoomus: wvjbscheme: data: 'self'; object-src 'none'; base-uri 'none';script-src 'self' 'strict-dynamic' 'nonce-SyGOaLOvTWGCK9bEEhyTEg' 'unsafe-inline' blob: https:;"
"etsy.com","https://www.etsy.com/",False,False,False,True,None
"mercadolivre.com.br","https://www.mercadolivre.com.br/",False,False,False,True,None
"slideshare.net","https://www.slideshare.net/",False,False,False,True,None
"fc2.com","https://fc2.com/",True,False,False,True,"frame-ancestors 'none'"
"theguardian.com","https://www.theguardian.com/international",True,False,False,True,"default-src https:; script-src https: 'unsafe-inline' 'unsafe-eval' blob: 'unsafe-inline'; frame-src https: data:; style-src https: 'unsafe-inline'; img-src https: data: blob:; media-src https: data: blob:; font-src https: data:; connect-src https: wss:; child-src https: blob:; object-src 'none'; base-uri https://*.gracenote.com"
"walmart.com","https://www.walmart.com/",False,True,False,True,"default-src 'self' *.walmartimages.com; script-src 'self' 'strict-dynamic' drfdisvc.walmart.com cdn.quantummetric.com *.px-cloud.net *.wal.co *.developer.walmart.com beacon.walmart.com i5.walmartimages.com www.recaptcha.net connect.facebook.net *.buywith.com 'nonce-7qTmJupDArkYK42q'; style-src 'self' 'unsafe-inline' *.walmartimages.com *.wal.co walmart.sspinc.io; font-src 'self' i5.walmartimages.com *.wal.co fonts.gstatic.com fonts.googleapis.com; img-src 'self' *.walmartimages.com *.online-metrix.net drfdisvc.walmart.com tpc.googlesyndication.com crs.midas.stg.prod.us.walmart.net wrd.walmart.com receipts-query.edge.walmart.com data: *.wal.co www.facebook.com cyborg-wm-auth-service-v2.jet.com maps.googleapis.com securepubads.g.doubleclick.net ad.doubleclick.net tps.doubleverify.com static.adsafeprotected.com pixel.adsafeprotected.com secure-gl.imrworldwide.com ir.surveywall-api.survata.com cdn.doubleverify.com s0.2mdn.net www.gstatic.com *.px-cloud.net collector-pxu6b0qd2s.px-cdn.net beacon.walmart.com cdn-assets.affirm.com res.cloudinary.com *.zeekit.me maps.gstatic.com; connect-src 'self' *.walmartimages.com walmart.sspinc.io c.sspinc.io fitpredictor-api.sspinc.io beacon.walmart.com *.developer.walmart.com *.px-cloud.net collector-pxu6b0qd2s.px-cdn.net *.pxchk.net *.perimeterx.net drfdisvc.walmart.com walmart-sync.quantummetric.com quimby.mobile.walmart.com csp.walmart.com *.wal.co www.facebook.com directline.botframework.com wss://directline.botframework.com chat-qa.walmart.com walmart-sync.quantummetric.com tps.doubleverify.com stats.g.doubleclick.net spendanalyzer-proxy.dev.walmart.com tax-app.prod.pgtax.tax.prod.walmart.com *.doubleclick.net gum.criteo.com ib.adnxs.com tap.walmart.com identity.walmart.com maps.googleapis.com maps.gstatic.com *.quantummetric.com i.liadm.com i6.liadm.com dw.wmt.co idsync.rlcdn.com secure.adnxs.com azmatch.adsrvr.org api.waiting-room.walmart.com; object-src drfdisvc.walmart.com; frame-src 'self' *.walmartimages.com adclick.g.doubleclick.net drfdisvc.walmart.com *.quantummetric.com tap.walmart.com www.facebook.com www.recaptcha.net tpc.googlesyndication.com *.online-metrix.net www.google.com *.buywith.com identity.walmart.com wallet.walmart.com www.affirm.com embed.eko.com; frame-ancestors 'self' www.walmart.com preview.cxtools.walmart.com wallet.walmart.com; media-src cyborg-wm-auth-service-v2.jet.com *.walmartimages.com; report-uri https://csp.walmart.com/c/r/gl"
"alibaba.com","https://www.alibaba.com/",False,False,False,True,None
"ok.ru","https://ok.ru/",True,True,False,True,"default-src data: 'self' 'unsafe-inline' 'unsafe-eval' ok.ru *.ok.ru odnoklassniki.ru *.odnoklassniki.ru mycdn.me http://*.mycdn.me https://*.mycdn.me wss://ad.mail.ru *.mail.ru *.imgsmail.ru *.mradx.net *.serving-sys.com *.googleapis.com *.gstatic.com www.google.com https://api-maps.yandex.ru yastatic.net yandex.st *.doubleverify.com *.adsafeprotected.com https://consentmanager.mgr.consensu.org https://cdn.consentmanager.mgr.consensu.org https://football.sportmail.ru *.google.ru *.google.com *.googlesyndication.com *.yandex.ru blob:;  script-src 'unsafe-inline' 'unsafe-eval' *.mail.ru https://*.mail.ru *.imgsmail.ru *.mradx.net ok.ru *.ok.ru odnoklassniki.ru *.odnoklassniki.ru mycdn.me http://*.mycdn.me https://*.mycdn.me mc.yandex.ru an.yandex.ru yastatic.net yandex.st *.google-analytics.com api-maps.yandex.ru https://api-maps.yandex.ru https://clck.yandex.ru *.googleapis.com *.gstatic.com www.google.com www.youtube.com https://www.youtube.com *.ytimg.com https://*.ytimg.com *.doubleverify.com *.dvtps.com *.doubleclick.net *.googletagservices.com *.googlesyndication.com *.googleadservices.com *.goodgame.ru https://*.goodgame.ru https://*.moatads.com *.adlooxtracking.com *.adlooxtracking.ru *.adsafeprotected.com *.serving-sys.com *.serving-sys.ru *.weborama.fr *.weborama-tech.ru https://enterprise.api-maps.yandex.ru https://suggest-maps.yandex.ru https://*.hit.gemius.pl https://consentmanager.mgr.consensu.org https://cdn.consentmanager.mgr.consensu.org https://gum.criteo.com https://football.sportmail.ru *.googletagmanager.com connect.facebook.net *.google.ru *.google.com *.googlesyndication.com yandex.ru;  worker-src blob: 'self';  connect-src * wss: blob:;  font-src * data: blob:; frame-src * blob: 'self';  img-src * data: blob: about:;  media-src * data: blob:;  object-src *;  report-uri /csp/report;"
"shutterstock.com","https://www.shutterstock.com:443/",False,False,False,True,None
"ebay.de","https://www.ebay.de/",True,False,False,True,"default-src 'self' blob: wss: data: https:; script-src 'self' 'unsafe-eval' 'unsafe-inline' blob: data: https:; style-src 'self' 'unsafe-inline' data: https:; img-src 'self' data: https:;  report-uri https://monitor.ebay.com/csp-report/r1highlnfe38/Highline_Homepage?id=local"
"duckduckgo.com","https://duckduckgo.com/",True,False,False,True,"default-src 'none' ; connect-src  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; manifest-src  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; media-src  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; script-src blob:  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ 'unsafe-inline' 'unsafe-eval' ; font-src data:  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; img-src data:  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; style-src  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ 'unsafe-inline' ; object-src 'none' ; worker-src blob: ; child-src blob:  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; frame-src blob:  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; form-action  https://duckduckgo.com https://*.duckduckgo.com https://duckduckgogg42xjoc72x3sjasowoarfbgcmvfimaftt6twagswzczad.onion/ ; frame-ancestors 'self' ; base-uri 'self' ; block-all-mixed-content ;"
"canva.com","https://www.canva.com/",False,False,False,True,None
"ebay.co.uk","https://www.ebay.co.uk/",True,False,False,True,"default-src 'self' blob: wss: data: https:; script-src 'self' 'unsafe-eval' 'unsafe-inline' blob: data: https:; style-src 'self' 'unsafe-inline' data: https:; img-src 'self' data: https:;  report-uri https://monitor.ebay.com/csp-report/r1highlnfe38/Highline_Homepage?id=local"
"google.com.tw","https://www.google.com.tw/",False,False,False,True,None
"freepik.com","https://www.freepik.com/",False,False,False,True,None
"amazon.fr","https://www.amazon.fr/",False,True,False,True,"default-src 'self' blob: https: data: mediastream: 'unsafe-eval' 'unsafe-inline';report-uri https://metrics.media-amazon.com/"
"onlinevideoconverter.com","https://onlinevideoconverter.com/",False,False,False,True,None
"slack.com","https://slack.com/",False,False,False,True,None
"amazon.it","https://www.amazon.it/",False,False,False,True,None
"google.com.tr","https://www.google.com.tr/",False,False,False,True,None
"huanqiu.com","https://www.huanqiu.com/",False,False,False,True,None
"dailymotion.com","https://www.dailymotion.com/",True,True,False,True,"upgrade-insecure-requests"
"bankofamerica.com","https://www.bankofamerica.com/",True,False,False,True,"script-src 'self' *.bac-assets.com *.tiqcdn.com *.bankofamerica.com *.glance.net *.glancecdn.net *.myglance.net s3.amazonaws.com *.cobrowse.oraclecloud.com *.oraclecloud.com www.google-analytics.com *.convertro.com idsync.rlcdn.com *.coremetrics.com *.brightcove.net *.brightcove.com maps.googleapis.com api.boldchat.com 'unsafe-inline' 'unsafe-eval' blob:; style-src 'self' https: data: blob: *.bac-assets.com *.bankofamerica.com *.glancecdn.net *.cobrowse.oraclecloud.com *.oraclecloud.com www.google-analytics.com *.convertro.com idsync.rlcdn.com 'unsafe-inline'; worker-src 'self' blob:;"
"steamcommunity.com","https://steamcommunity.com/",True,False,False,True,"default-src blob: data: https: 'unsafe-inline' 'unsafe-eval'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://community.akamai.steamstatic.com/ https://cdn.akamai.steamstatic.com/steamcommunity/public/assets/ https://api.steampowered.com/ *.google-analytics.com https://www.google.com https://www.gstatic.com https://apis.google.com https://recaptcha.net https://www.gstatic.cn/recaptcha/; object-src 'none'; connect-src 'self' https://community.akamai.steamstatic.com/ https://store.steampowered.com/ wss://community.steam-api.com/websocket/ https://api.steampowered.com/ https://login.steampowered.com/ *.google-analytics.com https://*.valvesoftware.com https://*.steambeta.net https://*.steamcontent.com https://steambroadcast.akamaized.net https://steambroadcastchat.akamaized.net https://broadcast.st.dl.bscstorage.net https://broadcast.st.dl.eccdnx.com http://127.0.0.1:27060 ws://127.0.0.1:27060 https://steamvideo-a.akamaihd.net/; frame-src 'self' steam: https://store.steampowered.com/ https://www.youtube.com https://www.google.com https://sketchfab.com https://player.vimeo.com https://medal.tv https://www.google.com/recaptcha/ https://recaptcha.net/recaptcha/; frame-ancestors 'self' https://steamloopback.host ;"
"espncricinfo.com","https://www.espncricinfo.com/",False,False,False,True,None
"speedtest.net","https://www.speedtest.net/",True,False,False,True,"frame-ancestors 'none'; upgrade-insecure-requests"
"youporn.com","https://www.youporn.com/",False,False,False,True,None
"kompas.com","https://www.kompas.com/",False,False,False,True,None
"ltn.com.tw","https://www.ltn.com.tw/",False,False,False,True,None
"indiatimes.com","https://www.indiatimes.com/",False,False,False,True,None
"yelp.com","https://www.yelp.se/stockholm",True,True,False,True,"report-uri https://www.yelp.com/csp_block?id=68eb2e186f2f05bf&page=enforced_by_default_directives&policy_hash=4a31667603ab2e38c60aeeb09daa5097&site=www&timestamp=1654091922; object-src 'self'; base-uri 'self' https://*.yelpcdn.com https://*.adsrvr.org https://6372968.fls.doubleclick.net; font-src 'self' data: https:"
"hulu.com","https://www.hulu.com/welcome",True,False,False,True,"upgrade-insecure-requests; frame-ancestors 'self' http://*.hulu.com https://*.hulu.com;"
"blogger.com","https://www.blogger.com/about/?bpli=1",True,False,False,True,"default-src 'self' https://*.google-analytics.com https://*.googleusercontent.com https://*.gstatic.com; script-src 'self' 'unsafe-inline' https://*.google-analytics.com https://*.googleapis.com; style-src 'self' 'unsafe-inline' https://*.googleapis.com"
"spankbang.com","https://spankbang.com/",False,False,False,True,None
"sciencedirect.com","https://www.sciencedirect.com/",False,False,False,True,None
"gamepedia.com","https://www.fandom.com",True,True,False,True,"upgrade-insecure-requests"
"softonic.com","https://en.softonic.com",True,False,False,True,"upgrade-insecure-requests"
"deviantart.com","https://www.deviantart.com/",True,False,False,True,"upgrade-insecure-requests; block-all-mixed-content; frame-ancestors 'self' sta.sh"
"vice.com","https://www.vice.com/en",True,False,False,True,"frame-ancestors 'self' *.vice.com vicetv.com *.vicetv.com vicetv.nl vicetv.be vicesports.nl vicemoney.nl vicebelgique.com survey18.toluna.com *.viceops.net survey-d.dynata.com"
"yts.lt","https://yts.mx/",False,False,False,True,None
"wellsfargo.com","https://www.wellsfargo.com/",True,False,False,True,"default-src https:; img-src https: data:; frame-ancestors 'self' *.wellsfargo.com; base-uri 'none'; object-src 'self'; font-src https: data:; style-src https: 'unsafe-inline'; script-src 'nonce-dbe7fc38-9099-4b55-ac69-1d371957fbec' 'self' https://*.wellsfargo.com https://*.wfinterface.com;report-uri https://ort.wellsfargo.com/reporting/csp"
"steampowered.com","https://store.steampowered.com/",True,False,False,True,"default-src blob: data: https: 'unsafe-inline' 'unsafe-eval'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://store.akamai.steamstatic.com/ https://store.akamai.steamstatic.com/ *.google-analytics.com https://www.gstatic.com https://recaptcha.net https://www.gstatic.cn/recaptcha/; object-src 'none'; connect-src 'self' http://store.steampowered.com https://store.steampowered.com http://127.0.0.1:27060 ws://127.0.0.1:27060 https://community.akamai.steamstatic.com/ https://steamcommunity.com/ https://steamcommunity.com/ wss://community.steam-api.com/websocket/ https://api.steampowered.com/ https://login.steampowered.com/ *.google-analytics.com; frame-src 'self' steam:  http://www.youtube.com https://www.youtube.com https://www.google.com https://sketchfab.com https://player.vimeo.com https://steamcommunity.com/ https://www.google.com/recaptcha/ https://recaptcha.net/recaptcha/; frame-ancestors 'self' https://steamloopback.host ;"
"wikihow.com","https://www.wikihow.com/Main-Page",False,False,False,True,None
"weather.com","https://weather.com/sv-SE/weather/today/l/SWXX0031:1:SW?Goto=Redirected",False,False,False,True,None
"okta.com","https://www.okta.com/",True,False,False,True,"report-uri /report-csp-violation"
"douban.com","https://www.douban.com/",False,False,False,True,None
"zillow.com","https://www.zillow.com/",False,False,False,True,None
"youm7.com","https://www.youm7.com/",False,False,False,True,None
"instructure.com","https://www.instructure.com/",False,False,False,True,None
"mega.nz","https://mega.nz/",True,False,False,True,"default-src 'self' data: blob: *.mega.co.nz *.mega.nz *.mega.io http://*.mega.co.nz http://*.mega.nz http://*.mega.io wss://*.karere.mega.nz wss://*.sfu.mega.co.nz *.karere.mega.nz:1380 http://127.0.0.1:6341 localhost.megasyncloopback.mega.nz:6342; script-src 'self' *.mega.co.nz *.mega.nz *.mega.io data: blob:; style-src 'self' 'unsafe-inline' *.mega.co.nz *.mega.nz *.mega.io data: blob:; frame-src 'self' *.megapay.nz mega: *.megaad.nz https://mega.nz/ https://mega.io/; img-src 'self' *.mega.co.nz *.mega.nz *.mega.io data: blob: mega.nz"
"scribd.com","https://www.scribd.com/",True,False,False,True,"frame-ancestors 'self'"
"google.ca","https://www.google.ca/",False,False,False,True,None
"amazon.es","https://www.amazon.es/",False,False,False,True,None
"messenger.com","https://www.messenger.com/",True,True,False,True,"default-src data: blob: https://*.fbcdn.net https://*.facebook.com *.fbsbx.com *.messenger.com;script-src *.facebook.com *.fbcdn.net 'unsafe-inline' 'unsafe-eval' blob: data: 'self' *.messenger.com;style-src data: blob: 'unsafe-inline' *.facebook.com *.fbcdn.net *.messenger.com;connect-src *.facebook.com facebook.com *.fbcdn.net wss://*.facebook.com:* attachment.fbsbx.com blob: *.cdninstagram.com 'self' *.messenger.com wss://*.messenger.com www.messenger.com wss://*.messenger.com:*;font-src *.messenger.com *.facebook.com https://*.fbcdn.net data:;img-src *.fbcdn.net https://*.facebook.com cdninstagram.com *.cdninstagram.com data: *.fbsbx.com *.messenger.com messenger.com blob: android-webview-video-poster: *.xx.fbcdn.net https://messenger.com;media-src *.messenger.com *.facebook.com https://*.fbcdn.net data: *.fbsbx.com *.fbcdn.net *.cdninstagram.com blob:;frame-src *.messenger.com *.facebook.com https://*.fbcdn.net data: *.fbsbx.com *.fbcdn.net *.cdninstagram.com blob:;report-uri https://www.facebook.com/csp/reporting/?m=c&minimize=0;"
"thepiratebay.org","https://thepiratebay.org/index.html",False,False,False,True,None
